Clase,Nombre_Archivo,ID_Nucleo,Area_Nucleo,Perimetro_Nucleo,Circularidad_Nucleo
Early,WBC-Malignant-Early-004.jpg,9,233.0,67.94112491607666,0.634308189310181
Early,WBC-Malignant-Early-004.jpg,10,799.5,168.75230646133423,0.3528002606968219
Early,WBC-Malignant-Early-004.jpg,11,162.5,54.041630148887634,0.6992079338051062
Early,WBC-Malignant-Early-004.jpg,12,723.0,136.22539520263672,0.4895894021243732
Early,WBC-Malignant-Early-004.jpg,13,1117.5,193.09545242786407,0.376628607094146
Early,WBC-Malignant-Early-004.jpg,14,271.5,74.87005698680878,0.6086440356842675
Early,WBC-Malignant-Early-004.jpg,15,373.0,90.42640626430511,0.573228999360743
Early,WBC-Malignant-Early-004.jpg,16,326.0,78.62741661071777,0.6626427500391251
Early,WBC-Malignant-Early-004.jpg,18,820.5,155.7817441225052,0.4248692750533578
Early,WBC-Malignant-Early-004.jpg,19,146.0,47.79898941516876,0.8030180187587668
Early,WBC-Malignant-Early-004.jpg,20,569.0,111.74011468887329,0.5726693040087489
Early,WBC-Malignant-Early-004.jpg,21,345.0,78.7695517539978,0.6987345384060336
Early,WBC-Malignant-Early-004.jpg,22,964.5,144.95331728458405,0.5768405450904494
Early,WBC-Malignant-Early-004.jpg,24,397.0,92.42640566825867,0.5839938078260836
Early,WBC-Malignant-Early-004.jpg,25,326.5,79.01219248771667,0.6572109995252774
Early,WBC-Malignant-Early-004.jpg,26,698.5,139.63960897922516,0.4501518366338689
Early,WBC-Malignant-Early-004.jpg,27,171.0,56.14213538169861,0.6817546678622401
Early,WBC-Malignant-Early-004.jpg,28,438.5,105.84061968326569,0.4918976116202604
Early,WBC-Malignant-Early-004.jpg,29,186.5,56.041630029678345,0.7462205120989236
Early,WBC-Malignant-Early-004.jpg,30,496.0,97.11269760131836,0.6609057102778908
Early,WBC-Malignant-Early-004.jpg,31,336.0,86.42640590667725,0.5652703881911668
Early,WBC-Malignant-Early-004.jpg,32,565.0,132.2253955602646,0.4060958599825376
Early,WBC-Malignant-Early-004.jpg,33,243.0,77.11269760131836,0.5135282565485563
Early,WBC-Malignant-Early-004.jpg,34,47.0,30.485281229019165,0.635517201995386
Early,WBC-Malignant-Early-005.jpg,1,1139.5,186.12488996982574,0.41334747165162716
Early,WBC-Malignant-Early-005.jpg,2,758.0,186.16652035713196,0.27483744772712637
Early,WBC-Malignant-Early-005.jpg,3,1134.0,232.9360717535019,0.2626330783506945
Early,WBC-Malignant-Early-005.jpg,4,5932.5,677.7127645015717,0.1623141119080981
Early,WBC-Malignant-Early-005.jpg,5,1227.0,259.9655097723007,0.22815130691551244
Early,WBC-Malignant-Early-005.jpg,6,4576.5,837.5361384153366,0.08198534342313928
Early,WBC-Malignant-Early-005.jpg,7,1576.0,221.13708233833313,0.40498871955853843
Early,WBC-Malignant-Early-005.jpg,8,3670.0,636.4406855106354,0.1138570844465647
Early,WBC-Malignant-Early-005.jpg,9,3476.5,484.71781635284424,0.1859405587768995
Early,WBC-Malignant-Early-006.jpg,1,1453.5,250.3502860069275,0.2914262824876719
Early,WBC-Malignant-Early-006.jpg,2,1733.0,238.30865597724915,0.3834677030812647
Early,WBC-Malignant-Early-006.jpg,3,1223.0,174.36753058433533,0.5054812920838889
Early,WBC-Malignant-Early-006.jpg,4,4151.5,641.4528775215149,0.1267901135804818
Early,WBC-Malignant-Early-006.jpg,5,1119.5,234.40916085243225,0.25602643064110076
Early,WBC-Malignant-Early-006.jpg,6,1910.0,290.04876947402954,0.28529960910776675
Early,WBC-Malignant-Early-006.jpg,7,1025.5,148.61017155647278,0.583510207478248
Early,WBC-Malignant-Early-006.jpg,8,3611.5,572.8010770082474,0.13832154508097078
Early,WBC-Malignant-Early-006.jpg,9,1674.5,302.63455641269684,0.22975130283199466
Early,WBC-Malignant-Early-006.jpg,10,861.0,151.19595849514008,0.4732957998359059
Early,WBC-Malignant-Early-006.jpg,11,1407.0,209.2792181968689,0.4036934964629095
Early,WBC-Malignant-Early-006.jpg,12,1467.5,247.52185893058777,0.30099609270347066
Early,WBC-Malignant-Early-006.jpg,13,869.5,149.6396086215973,0.48796235999746795
Early,WBC-Malignant-Early-007.jpg,1,1571.0,234.1665198802948,0.3600281391925736
Early,WBC-Malignant-Early-007.jpg,2,408.0,110.9116872549057,0.4167881885787848
Early,WBC-Malignant-Early-007.jpg,3,427.5,125.35533821582794,0.3418694687766483
Early,WBC-Malignant-Early-007.jpg,4,586.0,125.05382263660431,0.47088356909551826
Early,WBC-Malignant-Early-007.jpg,5,1384.0,257.622363448143,0.26204678380174556
Early,WBC-Malignant-Early-007.jpg,6,1390.0,253.76449871063232,0.27124574526617407
Early,WBC-Malignant-Early-007.jpg,7,1314.5,245.66399371623993,0.2737079669594318
Early,WBC-Malignant-Early-007.jpg,8,2279.0,295.76449942588806,0.3273875050300745
Early,WBC-Malignant-Early-007.jpg,9,836.5,165.4385985136032,0.3840626945597352
Early,WBC-Malignant-Early-007.jpg,10,920.0,225.1959581375122,0.22796937495156805
Early,WBC-Malignant-Early-007.jpg,11,2600.0,371.01933193206787,0.23735049064964453
Early,WBC-Malignant-Early-007.jpg,12,1363.5,287.5218585729599,0.2072637120906093
Early,WBC-Malignant-Early-007.jpg,13,2365.5,313.8061298131943,0.3018630605120724
Early,WBC-Malignant-Early-007.jpg,14,1334.5,213.58073341846466,0.3676243715785736
Early,WBC-Malignant-Early-007.jpg,15,944.0,171.59797883033752,0.4028631293616107
Early,WBC-Malignant-Early-007.jpg,16,1239.0,215.48022854328156,0.3353252950595287
Early,WBC-Malignant-Early-007.jpg,17,462.0,123.39696836471558,0.38127897681265716
Early,WBC-Malignant-Early-007.jpg,18,498.0,114.08326017856598,0.48083421073040056
Early,WBC-Malignant-Early-007.jpg,19,107.5,55.21320295333862,0.44313131856083443
Early,WBC-Malignant-Early-008.jpg,1,2843.5,528.1736602783203,0.12808834604996328
Early,WBC-Malignant-Early-008.jpg,2,615.0,121.25483310222626,0.5256381322268983
Early,WBC-Malignant-Early-008.jpg,3,697.5,171.7817440032959,0.29702982599738964
Early,WBC-Malignant-Early-008.jpg,4,1434.0,278.24978029727936,0.2327498207402372
Early,WBC-Malignant-Early-008.jpg,6,1940.5,345.1787129640579,0.20466119278168227
Early,WBC-Malignant-Early-008.jpg,7,4430.5,613.6295037269592,0.14785980859855336
Early,WBC-Malignant-Early-008.jpg,8,5393.5,760.7665861845016,0.11710560656153875
Early,WBC-Malignant-Early-008.jpg,9,454.0,105.94112503528595,0.508319248829954
Early,WBC-Malignant-Early-008.jpg,10,2043.0,253.82337391376495,0.39848777773873945
Early,WBC-Malignant-Early-008.jpg,11,705.5,186.26702535152435,0.25552589850378654
Early,WBC-Malignant-Early-009.jpg,1,431.0,98.28427076339722,0.5606852029778905
Early,WBC-Malignant-Early-009.jpg,2,83.5,42.3847758769989,0.5840856781897453
Early,WBC-Malignant-Early-009.jpg,3,410.5,87.69848418235779,0.6707162858185146
Early,WBC-Malignant-Early-009.jpg,4,99.5,83.35533821582794,0.1799559078082309
Early,WBC-Malignant-Early-009.jpg,6,296.5,83.49747359752655,0.5344263850495843
Early,WBC-Malignant-Early-009.jpg,7,938.0,142.71067643165588,0.578761685976205
Early,WBC-Malignant-Early-009.jpg,8,344.0,95.4558435678482,0.47442030312033695
Early,WBC-Malignant-Early-009.jpg,9,1286.0,187.68123948574066,0.458784890692081
Early,WBC-Malignant-Early-009.jpg,10,1352.5,205.2375876903534,0.40349051954006016
Early,WBC-Malignant-Early-009.jpg,11,425.0,80.42640614509583,0.825660424856233
Early,WBC-Malignant-Early-009.jpg,12,231.0,69.11269772052765,0.6077236717804676
Early,WBC-Malignant-Early-009.jpg,13,741.0,166.56854140758514,0.33561557455722074
Early,WBC-Malignant-Early-009.jpg,14,370.5,105.69848430156708,0.41673555684602875
Early,WBC-Malignant-Early-009.jpg,15,1180.0,164.02438473701477,0.5511566307147382
Early,WBC-Malignant-Early-009.jpg,16,2105.0,244.79393649101257,0.44142878730517693
Early,WBC-Malignant-Early-009.jpg,17,425.0,81.94112455844879,0.7954171567356723
Early,WBC-Malignant-Early-009.jpg,18,236.0,61.79898953437805,0.7765315738161291
Early,WBC-Malignant-Early-009.jpg,21,162.5,58.870057225227356,0.5892157041165049
Early,WBC-Malignant-Early-009.jpg,22,299.0,90.42640614509583,0.45950528488140496
Early,WBC-Malignant-Early-009.jpg,23,586.5,154.81118202209473,0.3075199017780547
Early,WBC-Malignant-Early-009.jpg,24,1496.5,334.63455617427826,0.16793646689882247
Early,WBC-Malignant-Early-009.jpg,25,468.5,101.35533833503723,0.5730944515598604
Early,WBC-Malignant-Early-009.jpg,26,681.5,137.9827550649643,0.4498068862479271
Early,WBC-Malignant-Early-009.jpg,27,760.0,147.396968126297,0.43958853347239235
Early,WBC-Malignant-Early-010.jpg,2,1764.0,280.79393672943115,0.2811467020260178
Early,WBC-Malignant-Early-010.jpg,3,592.5,141.8406194448471,0.37008116299593374
Early,WBC-Malignant-Early-010.jpg,4,3663.5,578.8010767698288,0.13741919468541888
Early,WBC-Malignant-Early-010.jpg,6,3062.0,372.04877030849457,0.2779811219831924
Early,WBC-Malignant-Early-010.jpg,7,466.5,126.95331728458405,0.36372521159394516
Early,WBC-Malignant-Early-010.jpg,8,1786.0,303.90663409233093,0.2430026207624102
Early,WBC-Malignant-Early-010.jpg,9,1324.5,294.3502848148346,0.1921024509675493
Early,WBC-Malignant-Early-010.jpg,10,783.5,152.26702535152435,0.42465587588339687
Early,WBC-Malignant-Early-010.jpg,11,2212.0,296.5929261445999,0.31599005114933076
Early,WBC-Malignant-Early-010.jpg,12,1122.0,168.85281205177307,0.49452257904066965
Early,WBC-Malignant-Early-010.jpg,13,404.5,119.84062016010284,0.353932378300744
Early,WBC-Malignant-Early-010.jpg,14,985.0,187.33809292316437,0.3526906161708385
Early,WBC-Malignant-Early-010.jpg,15,659.5,119.1543276309967,0.5837206040396439
Early,WBC-Malignant-Early-010.jpg,16,1451.5,195.43859815597534,0.4775361200227634
Early,WBC-Malignant-Early-010.jpg,17,1344.5,175.9238806962967,0.5459100348209244
Early,WBC-Malignant-Early-010.jpg,18,358.0,122.42640578746796,0.30015300209028395
Early,WBC-Malignant-Early-011.jpg,1,92.0,38.485281229019165,0.7805637211630047
Early,WBC-Malignant-Early-011.jpg,2,57.0,43.79898941516876,0.37338471849651217
Early,WBC-Malignant-Early-011.jpg,3,86.0,47.79898965358734,0.4730106090707118
Early,WBC-Malignant-Early-011.jpg,4,68.0,43.11269760131836,0.4597358603128884
Early,WBC-Malignant-Early-011.jpg,5,143.0,83.74011385440826,0.25625881139554313
Early,WBC-Malignant-Early-011.jpg,6,661.0,146.02438473701477,0.3895476183018442
Early,WBC-Malignant-Early-011.jpg,8,405.0,94.7695517539978,0.5666661024937331
Early,WBC-Malignant-Early-011.jpg,9,758.0,140.02438485622406,0.4858158980906352
Early,WBC-Malignant-Early-011.jpg,10,533.0,117.74011445045471,0.48315687737553403
Early,WBC-Malignant-Early-011.jpg,11,464.0,95.59797894954681,0.6380143146828996
Early,WBC-Malignant-Early-011.jpg,12,399.5,84.52691113948822,0.7026461159319274
Early,WBC-Malignant-Early-011.jpg,13,232.0,64.97056233882904,0.6906604662163649
Early,WBC-Malignant-Early-011.jpg,14,325.5,101.35533845424652,0.3981691431033735
Early,WBC-Malignant-Early-011.jpg,15,136.0,45.79898929595947,0.8147736670095728
Early,WBC-Malignant-Early-011.jpg,16,247.0,87.5979790687561,0.4045001095026698
Early,WBC-Malignant-Early-011.jpg,17,126.5,54.18376541137695,0.5414545715905131
Early,WBC-Malignant-Early-011.jpg,18,376.5,100.32590138912201,0.4700550293549103
Early,WBC-Malignant-Early-011.jpg,19,956.0,158.1665199995041,0.48021822443658463
Early,WBC-Malignant-Early-011.jpg,20,252.5,70.5269113779068,0.6379130937412121
Early,WBC-Malignant-Early-011.jpg,21,278.0,79.25483322143555,0.5561643498372716
Early,WBC-Malignant-Early-011.jpg,22,248.5,77.35533809661865,0.5218620065864066
Early,WBC-Malignant-Early-011.jpg,23,337.5,79.01219248771667,0.679352870872224
Early,WBC-Malignant-Early-011.jpg,24,361.5,91.98275458812714,0.5369147603482702
Early,WBC-Malignant-Early-011.jpg,25,661.0,136.56854152679443,0.4453587410932632
Early,WBC-Malignant-Early-011.jpg,26,318.5,86.66904652118683,0.5328331827926761
Early,WBC-Malignant-Early-011.jpg,27,580.0,105.2548326253891,0.6578907309265587
Early,WBC-Malignant-Early-011.jpg,28,184.0,52.627416372299194,0.8348406497674857
Early,WBC-Malignant-Early-011.jpg,29,1942.5,254.69343161582947,0.37630102530826187
Early,WBC-Malignant-Early-011.jpg,30,524.5,114.66904652118683,0.5012598893072745
Early,WBC-Malignant-Early-011.jpg,31,524.5,121.15432798862457,0.44903220539573374
Early,WBC-Malignant-Early-011.jpg,32,574.5,106.32590043544769,0.6385894780881406
Early,WBC-Malignant-Early-011.jpg,33,262.0,82.76955199241638,0.48058470659315994
Early,WBC-Malignant-Early-011.jpg,34,185.0,56.14213526248932,0.7375708426323234
Early,WBC-Malignant-Early-011.jpg,35,147.5,54.52691125869751,0.623419079870465
Early,WBC-Malignant-Early-011.jpg,36,353.0,86.0832599401474,0.5986143988793539
Early,WBC-Malignant-Early-011.jpg,37,446.5,123.63960909843445,0.3670422686925714
Early,WBC-Malignant-Early-011.jpg,38,308.0,96.0832599401474,0.41924232568168707
Early,WBC-Malignant-Early-011.jpg,39,199.5,62.870057225227356,0.6342566841311812
Early,WBC-Malignant-Early-011.jpg,40,256.5,77.84061932563782,0.5319669706042347
Early,WBC-Malignant-Early-011.jpg,41,194.0,55.94112467765808,0.779021075241303
Early,WBC-Malignant-Early-011.jpg,42,422.0,92.08326005935669,0.6254044141560784
Early,WBC-Malignant-Early-011.jpg,43,343.5,79.01219284534454,0.6914302489841321
Early,WBC-Malignant-Early-011.jpg,44,558.5,107.49747347831726,0.6073464918265035
Early,WBC-Malignant-Early-011.jpg,45,619.0,132.9116872549057,0.4403258383255678
Early,WBC-Malignant-Early-011.jpg,46,466.5,112.66904675960541,0.461798238681703
Early,WBC-Malignant-Early-011.jpg,47,359.5,92.32590067386627,0.5299826503323142
Early,WBC-Malignant-Early-011.jpg,48,256.0,73.11269772052765,0.6018166677068342
Early,WBC-Malignant-Early-011.jpg,49,243.0,84.7695517539978,0.42494856227577277
Early,WBC-Malignant-Early-011.jpg,50,102.0,46.627416491508484,0.5895590764862547
Early,WBC-Malignant-Early-011.jpg,51,75.5,36.72792184352875,0.7033380361707052
Early,WBC-Malignant-Early-012.jpg,1,372.0,92.42640578746796,0.5472183777100927
Early,WBC-Malignant-Early-012.jpg,2,542.5,96.32590067386627,0.7347226857362626
Early,WBC-Malignant-Early-012.jpg,3,407.0,88.62741649150848,0.6511305823880454
Early,WBC-Malignant-Early-012.jpg,4,355.5,77.35533785820007,0.7465671810264385
Early,WBC-Malignant-Early-012.jpg,5,1516.5,215.3797231912613,0.4108115541785926
Early,WBC-Malignant-Early-012.jpg,6,420.0,96.28427064418793,0.5693095440539798
Early,WBC-Malignant-Early-012.jpg,7,359.5,72.18376541137695,0.8670211521954841
Early,WBC-Malignant-Early-012.jpg,8,1103.0,198.71067667007446,0.3510289798566296
Early,WBC-Malignant-Early-012.jpg,9,3424.0,512.5584350824356,0.1637784852056704
Early,WBC-Malignant-Early-012.jpg,10,1177.5,212.0660148859024,0.32902479659000533
Early,WBC-Malignant-Early-012.jpg,11,450.0,83.25483310222626,0.8158371335464086
Early,WBC-Malignant-Early-012.jpg,12,511.5,101.69848430156708,0.6214791190389807
Early,WBC-Malignant-Early-012.jpg,13,337.5,95.35533809661865,0.46643767349035187
Early,WBC-Malignant-Early-012.jpg,14,576.0,126.08326017856598,0.45532079708809636
Early,WBC-Malignant-Early-012.jpg,15,211.5,68.04163026809692,0.5740778814496352
Early,WBC-Malignant-Early-013.jpg,1,6637.5,528.3157954216003,0.2988320730097393
Early,WBC-Malignant-Early-013.jpg,2,625.0,135.53910386562347,0.4275241591825527
Early,WBC-Malignant-Early-013.jpg,3,1996.5,255.17871260643005,0.38529226862577237
Early,WBC-Malignant-Early-013.jpg,4,2162.0,433.3036035299301,0.14470413849864566
Early,WBC-Malignant-Early-013.jpg,6,672.5,145.15432798862457,0.4010903135100283
Early,WBC-Malignant-Early-013.jpg,7,3206.5,293.3797233104706,0.46814557097390097
Early,WBC-Malignant-Early-013.jpg,8,2141.0,226.16652035713196,0.5259808089301236
Early,WBC-Malignant-Early-013.jpg,9,240.5,72.04163026809692,0.5823148700765454
Early,WBC-Malignant-Early-013.jpg,10,655.5,160.95331716537476,0.31796747391598973
Early,WBC-Malignant-Early-014.jpg,1,939.0,134.9116872549057,0.648300428649207
Early,WBC-Malignant-Early-014.jpg,2,574.0,107.25483310222626,0.6270295576472608
Early,WBC-Malignant-Early-014.jpg,3,1284.5,192.26702570915222,0.4366508969678914
Early,WBC-Malignant-Early-014.jpg,5,1594.5,304.49242091178894,0.21611325938539405
Early,WBC-Malignant-Early-014.jpg,6,187.0,64.6274163722992,0.5626235178147803
Early,WBC-Malignant-Early-014.jpg,7,1753.0,304.10764503479004,0.2381974478137469
Early,WBC-Malignant-Early-014.jpg,8,477.5,86.66904652118683,0.7988315377817986
Early,WBC-Malignant-Early-014.jpg,9,377.5,80.5269113779068,0.7315512151337249
Early,WBC-Malignant-Early-014.jpg,10,1278.5,225.2375876903534,0.31668599785750323
Early,WBC-Malignant-Early-014.jpg,11,1215.0,166.02438485622406,0.553914051569919
Early,WBC-Malignant-Early-014.jpg,12,474.0,83.25483298301697,0.8593484497964843
Early,WBC-Malignant-Early-014.jpg,14,898.5,169.2964631319046,0.39394190003756774
Early,WBC-Malignant-Early-014.jpg,15,270.0,70.97056245803833,0.6736233517085557
Early,WBC-Malignant-Early-014.jpg,16,535.5,111.15432786941528,0.5446488429538463
Early,WBC-Malignant-Early-014.jpg,17,1422.5,276.89444231987,0.2331490559525496
Early,WBC-Malignant-Early-014.jpg,18,235.0,81.94112467765808,0.4398188971506014
Early,WBC-Malignant-Early-015.jpg,1,188.5,62.3847758769989,0.608644890056278
Early,WBC-Malignant-Early-015.jpg,2,246.0,64.62741649150848,0.7401357479777606
Early,WBC-Malignant-Early-015.jpg,3,1627.5,244.4091603755951,0.34237015786013614
Early,WBC-Malignant-Early-015.jpg,4,403.5,78.52691125869751,0.8222736477147594
Early,WBC-Malignant-Early-015.jpg,5,1550.0,247.96550941467285,0.31678091426824545
Early,WBC-Malignant-Early-015.jpg,6,645.0,135.5391036272049,0.44120493382858783
Early,WBC-Malignant-Early-015.jpg,7,1709.0,322.93607199192047,0.20592961607292437
Early,WBC-Malignant-Early-015.jpg,8,127.0,48.485281229019165,0.6788811451465037
Early,WBC-Malignant-Early-016.jpg,1,1063.5,164.81118202209473,0.4920100908270381
Early,WBC-Malignant-Early-016.jpg,2,514.0,106.08326017856598,0.5739568808701538
Early,WBC-Malignant-Early-016.jpg,3,785.0,151.1959582567215,0.43151823930653743
Early,WBC-Malignant-Early-016.jpg,4,3588.0,437.9898954629898,0.23503585297255752
Early,WBC-Malignant-Early-016.jpg,5,652.5,215.2964630126953,0.17689542044964554
Early,WBC-Malignant-Early-016.jpg,6,1676.5,257.8650047779083,0.3168316849224664
Early,WBC-Malignant-Early-016.jpg,7,1263.0,294.5929260253906,0.18288099944970257
Early,WBC-Malignant-Early-016.jpg,8,1288.5,189.23758804798126,0.4521468179722303
Early,WBC-Malignant-Early-016.jpg,9,2323.5,363.1198377609253,0.22143822391100648
Early,WBC-Malignant-Early-016.jpg,10,155.5,73.69848430156708,0.3597685079615063
Early,WBC-Malignant-Early-016.jpg,11,1215.0,166.0243844985962,0.5539140539562564
Early,WBC-Malignant-Early-016.jpg,12,3995.5,540.6000647544861,0.17180223615748824
Early,WBC-Malignant-Early-016.jpg,13,1080.5,159.43859791755676,0.5341308987966539
Early,WBC-Malignant-Early-016.jpg,14,655.5,142.32590055465698,0.4066442906754726
Early,WBC-Malignant-Early-016.jpg,15,710.0,142.08326053619385,0.4419594080362163
Early,WBC-Malignant-Early-016.jpg,16,909.0,187.88224947452545,0.32359532948438274
Early,WBC-Malignant-Early-017.jpg,1,1462.0,287.96550953388214,0.22155231295260772
Early,WBC-Malignant-Early-017.jpg,2,1745.5,344.6345556974411,0.18467668711305252
Early,WBC-Malignant-Early-017.jpg,4,819.0,209.19595777988434,0.2351728534476501
Early,WBC-Malignant-Early-017.jpg,5,924.5,207.5807340145111,0.26961415722045645
Early,WBC-Malignant-Early-017.jpg,6,2089.5,295.7228693962097,0.30024958548301484
Early,WBC-Malignant-Early-017.jpg,7,867.0,155.19595801830292,0.4523432866480476
Early,WBC-Malignant-Early-017.jpg,8,1095.5,193.58073365688324,0.36736517392923823
Early,WBC-Malignant-Early-017.jpg,9,857.0,178.02438485622406,0.33980651278615387
Early,WBC-Malignant-Early-017.jpg,10,2422.5,352.7766913175583,0.24460981793988074
Early,WBC-Malignant-Early-017.jpg,11,503.0,123.59797894954681,0.41376629489720906
Early,WBC-Malignant-Early-017.jpg,12,1917.5,378.4335460662842,0.16825422638897766
Early,WBC-Malignant-Early-017.jpg,13,921.0,156.02438473701477,0.47542776054750424
Early,WBC-Malignant-Early-017.jpg,14,761.5,130.46803617477417,0.5621749901584248
Early,WBC-Malignant-Early-017.jpg,15,1817.5,237.86500418186188,0.4036669385843383
Early,WBC-Malignant-Early-017.jpg,16,881.5,223.23758840560913,0.222278540303295
Early,WBC-Malignant-Early-017.jpg,17,839.0,181.88224959373474,0.3187066979059908
Early,WBC-Malignant-Early-017.jpg,18,1149.5,205.23758792877197,0.34292964963674993
Early,WBC-Malignant-Early-017.jpg,19,309.0,94.28427064418793,0.4368072637917711
Early,WBC-Malignant-Early-018.jpg,1,529.5,111.154327750206,0.5385463360646913
Early,WBC-Malignant-Early-018.jpg,3,1922.5,222.0660150051117,0.48990516042542853
Early,WBC-Malignant-Early-018.jpg,4,166.5,79.21320295333862,0.3334486423702187
Early,WBC-Malignant-Early-018.jpg,5,1211.5,231.23758816719055,0.2847189808986671
Early,WBC-Malignant-Early-018.jpg,6,2431.0,415.01933217048645,0.17736101620146405
Early,WBC-Malignant-Early-018.jpg,7,143.5,63.21320295333862,0.4512800893854677
Early,WBC-Malignant-Early-018.jpg,8,797.5,175.4385985136032,0.32560439404843805
Early,WBC-Malignant-Early-018.jpg,9,1079.0,199.68123924732208,0.3400609643855672
Early,WBC-Malignant-Early-018.jpg,10,1293.5,247.52185809612274,0.2653072903148727
Early,WBC-Malignant-Early-018.jpg,11,342.5,89.49747383594513,0.5373396470820746
Early,WBC-Malignant-Early-018.jpg,12,426.5,83.01219236850739,0.7777591550084875
